Name #1,Name #2,Event,Location,Stadt,Type,Year,Channel,Uploaded,URL,Views,ID,hidden,Processed
Cashus K. + Mac Horn,DNA + Ringelnatz,,,Köln,Accapella,2019,DLTLLY,2019-12-10,https://www.youtube.com/watch?v=9pjW5JyzG-Q,31828,9pjW5JyzG-Q,Köln,2024-08-03T02:43:42.922-04:00
A-Ron,Nika,,,Berlin,Accapella,2019,DLTLLY,2019-12-06,https://www.youtube.com/watch?v=e9mAswMAQGg,18176,e9mAswMAQGg,Berlin,2024-08-03T02:43:42.922-04:00
Cartoon,Schlawin0r,,,Berlin,Accapella,2019,DUDL,2019-12-04,https://www.youtube.com/watch?v=uHhCVo5FaXA,7273,uHhCVo5FaXA,-CoEvent,2024-08-03T02:43:42.923-04:00
Nick Shit,Morgana,,,Berlin,Accapella,2019,DUDL,2019-12-02,https://www.youtube.com/watch?v=XIGXQ1nDR7s,6808,XIGXQ1nDR7s,-CoEvent,2024-08-03T02:43:42.923-04:00
SnakeHeadRhyme,Karanova,,,Berlin,Accapella,2019,DLTLLY,2019-12-01,https://www.youtube.com/watch?v=a2oB09-ACww,40312,a2oB09-ACww,Berlin,2024-08-03T02:43:42.923-04:00
Phasenkind,PrettyShittyJiggy,Co-Event Dltlly & D&DL,,Ludwigshafen,Accapella,2019,DLTLLY,2019-11-29,https://www.youtube.com/watch?v=On_47ye4fI0,23408,On_47ye4fI0,Ludwigshafen,2024-08-03T02:43:42.923-04:00
Ekta,Frozen,,,Ludwigshafen,Accapella,2019,DUDL,2019-11-27,https://www.youtube.com/watch?v=0hphYeZF-7E,6560,0hphYeZF-7E,MusicGourmétz-CoEvent,2024-08-03T02:43:42.923-04:00
Papi Schlauch,Proton,,,,Accapella,2019,DLTLLY,2019-11-24,https://www.youtube.com/watch?v=pdOgI2ZzRFE,80268,pdOgI2ZzRFE,Frankfurt,2024-08-03T02:43:42.923-04:00
MC Maik,Fate,,,,Accapella,2019,DLTLLY,2019-11-22,https://www.youtube.com/watch?v=VdSYdtJK1SY,28601,VdSYdtJK1SY,Frankfurt,2024-08-03T02:43:42.923-04:00
Jepain,Kaliba,,,Ludwigshafen,Accapella,2019,DUDL,2019-11-20,https://www.youtube.com/watch?v=FLpo3lNamXs,6240,FLpo3lNamXs,MusicGourmétz-CoEvent,2024-08-03T02:43:42.924-04:00
XtraHerb,Zheka,,,Ludwigshafen,Accapella,2019,DUDL,2019-11-18,https://www.youtube.com/watch?v=rRxKa443nq0,9554,rRxKa443nq0,MusicGourmétz-CoEvent,2024-08-03T02:43:42.924-04:00
Steel,Hiding John,,,,Accapella,2019,DLTLLY,2019-11-17,https://www.youtube.com/watch?v=8jPhByN4nMY,53029,8jPhByN4nMY,Halbfinale Frankfurt,2024-08-03T02:43:42.924-04:00
Paleiacci,Baretta,Co-Event Dltlly & D&DL,,Ludwigshafen,Accapella,2019,DLTLLY,2019-11-15,https://www.youtube.com/watch?v=Ty7p2q_B-xA,17069,Ty7p2q_B-xA,Ludwigshafen,2024-08-03T02:43:42.924-04:00
Joe Pharo,Ryko-J,,,,Accapella,2019,DLTLLY,2019-11-08,https://www.youtube.com/watch?v=NlgHm8PC2JU,52435,NlgHm8PC2JU,Frankfurt,2024-08-03T02:43:42.924-04:00
Nimeon,DOC,,,,Accapella,2019,DLTLLY,2019-11-03,https://www.youtube.com/watch?v=DFz9IJOx7KA,17051,DFz9IJOx7KA,DUDL+DerNorden CoEvent,2024-08-03T02:43:42.924-04:00
Friedrich Chilla,Tommen,,,Bremen,Accapella,2019,DUDL,2019-11-01,https://www.youtube.com/watch?v=eTJ6O-3pFE4,7410,eTJ6O-3pFE4,Der Norden-CoEvent,2024-08-03T02:43:42.924-04:00
Ali Smart,Gin Tomek,,,Bremen,Accapella,2019,DUDL,2019-10-30,https://www.youtube.com/watch?v=Yl14HGtptyM,6217,Yl14HGtptyM,Der Norden-CoEvent,2024-08-03T02:43:42.924-04:00
Alko,Maru,,,Bremen,Accapella,2019,DUDL,2019-10-28,https://www.youtube.com/watch?v=7-zmJH0dxho,5546,7-zmJH0dxho,Der Norden-CoEvent,2024-08-03T02:43:42.924-04:00
Dizaster,JollyJay,,,,Accapella,2019,DLTLLY,2019-10-26,https://www.youtube.com/watch?v=1ap7X5HV54k,102442,1ap7X5HV54k,international Battle B.Day#6,2024-08-03T02:43:42.924-04:00
P-Haze,Torbäng,,,Bremen,Accapella,2019,DUDL,2019-10-25,https://www.youtube.com/watch?v=yJJZjoZqHyU,5490,yJJZjoZqHyU,Der Norden-CoEvent,2024-08-03T02:43:42.925-04:00
BrahMC,Moby Deep,,,Bremen,Accapella,2019,DUDL,2019-10-23,https://www.youtube.com/watch?v=43Ko11ZOZTE,5574,43Ko11ZOZTE,Der Norden-CoEvent,2024-08-03T02:43:42.925-04:00
Yarambo,Mikesh,,,,Accapella,2019,DLTLLY,2019-10-20,https://www.youtube.com/watch?v=g4vk0dkD2-U,337690,g4vk0dkD2-U,🏆 TITLE-MATCH 🏆,2024-08-03T02:43:42.925-04:00
Audienzz,Béla Garbage,Move 'n' Culture Festival,,Halle,Accapella,2019,DUDL,2019-10-18,https://www.youtube.com/watch?v=uLpUUufc6rE,4139,uLpUUufc6rE,Move &#39;n&#39; Culture Festival-CoEvent,2024-08-03T02:43:42.925-04:00
Ortcutt,Mazzikaner,Move 'n' Culture Festival,,Halle,Accapella,2019,DUDL,2019-10-16,https://www.youtube.com/watch?v=gNn3O1N0tos,5960,gNn3O1N0tos,Move &#39;n&#39; Culture Festival-CoEvent,2024-08-03T02:43:42.925-04:00
Brian Damage,Merlin,,,,Accapella,2019,DLTLLY,2019-10-13,https://www.youtube.com/watch?v=Td7-cUxlJlI,134736,Td7-cUxlJlI,B.Day#6,2024-08-03T02:43:42.925-04:00
Franz Flaute,Nika,Move 'n' Culture Festival,,Halle,Accapella,2019,DUDL,2019-10-09,https://www.youtube.com/watch?v=H5cwWICWP9Q,8856,H5cwWICWP9Q,Move &#39;n&#39; Culture Festival-CoEvent,2024-08-03T02:43:42.925-04:00
Cris Kotzen,Robscure,,,,Accapella,2019,DLTLLY,2019-10-06,https://www.youtube.com/watch?v=359kHeVVIy4,89644,359kHeVVIy4,B.Day#6,2024-08-03T02:43:42.925-04:00
Doga,Malik,Move 'n' Culture Festival,,Halle,Accapella,2019,DUDL,2019-10-02,https://www.youtube.com/watch?v=4mFYhFng1AE,5302,4mFYhFng1AE,Move &#39;n&#39; Culture Festival-CoEvent,2024-08-03T02:43:42.925-04:00
Henrey,Craze,,,,Accapella,2019,DLTLLY,2019-09-29,https://www.youtube.com/watch?v=Nk4nGx2_8dk,77841,Nk4nGx2_8dk,B.Day#6,2024-08-03T02:43:42.926-04:00
Pulsar,Shker,Move 'n' Culture Festival,,Halle,Accapella,2019,DUDL,2019-09-25,https://www.youtube.com/watch?v=so7-Y7-fv7Y,6823,so7-Y7-fv7Y,Move &#39;n&#39; Culture Festival-CoEvent,2024-08-03T02:43:42.926-04:00
DNA + Ringelnatz,Fesas + Krom,,,Berlin,Accapella,2019,DLTLLY,2019-09-22,https://www.youtube.com/watch?v=rpVKWVj_RWw,41832,rpVKWVj_RWw,Berlin,2024-08-03T02:43:42.926-04:00
Lucky Number,Ortcutt,,,Berlin,Accapella,2019,DLTLLY,2019-09-20,https://www.youtube.com/watch?v=FA1DpTyD_dM,16512,FA1DpTyD_dM,Berlin,2024-08-03T02:43:42.926-04:00
ZinZity,Mazzikaner,,,Berlin,Accapella,2019,DLTLLY,2019-09-15,https://www.youtube.com/watch?v=z-gyAcxHO3Q,83819,z-gyAcxHO3Q,Runde2 Berlin,2024-08-03T02:43:42.926-04:00
Ano-nym,Aytee,splash! 22,Splash,Ferropolis,On Beat,2019,DLTLLY,2019-09-13,https://www.youtube.com/watch?v=zdfjO-EkI-I,287089,zdfjO-EkI-I,Splash22,2024-08-03T02:43:42.926-04:00
Steel,Driss,,,Berlin,Accapella,2019,DLTLLY,2019-09-08,https://www.youtube.com/watch?v=so7auaBTczQ,20011,so7auaBTczQ,Runde2 Berlin,2024-08-03T02:43:42.926-04:00
Mavgic,Davie Jones,splash! 22,Splash,Ferropolis,On Beat,2019,DLTLLY,2019-09-06,https://www.youtube.com/watch?v=R5c3gVn0MTI,233206,R5c3gVn0MTI,Splash22,2024-08-03T02:43:42.926-04:00
SnakeHeadRhyme,Lug Serious,,,Berlin,Accapella,2019,DLTLLY,2019-09-04,https://www.youtube.com/watch?v=c33Tdb62OaY,24331,c33Tdb62OaY,HIPinside Berlin,2024-08-03T02:43:42.927-04:00
Hiding John,Phasenkind,,,Berlin,Accapella,2019,DLTLLY,2019-09-01,https://www.youtube.com/watch?v=a0VIIAdkQiw,50896,a0VIIAdkQiw,Runde2 Berlin,2024-08-03T02:43:42.927-04:00
Cris Kotzen,Pablo,splash! 22,Splash,Ferropolis,On Beat,2019,DLTLLY,2019-08-30,https://www.youtube.com/watch?v=7IG1ogWO5Iw,95129,7IG1ogWO5Iw,Splash22,2024-08-03T02:43:42.927-04:00
Silence,K.O. Ray,,,Berlin,Accapella,2019,DLTLLY,2019-08-28,https://www.youtube.com/watch?v=D6dGz3CbY9w,16107,D6dGz3CbY9w,HIPinside Berlin,2024-08-03T02:43:42.927-04:00
Tollschock,Paleiacci,,,Berlin,Accapella,2019,DLTLLY,2019-08-25,https://www.youtube.com/watch?v=SroLejedLS8,19614,SroLejedLS8,Runde2 Berlin,2024-08-03T02:43:42.927-04:00
Kato,Rino Mandingo,splash! 22,Splash,Ferropolis,On Beat,2019,DLTLLY,2019-08-23,https://www.youtube.com/watch?v=2OPxY-WJQ00,73737,2OPxY-WJQ00,Splash22,2024-08-03T02:43:42.927-04:00
Yarambo,Cris Kotzen,,,,Accapella,2019,DLTLLY,2019-08-17,https://www.youtube.com/watch?v=rXtu_yTsNyY,260096,rXtu_yTsNyY,Hamburg,2024-08-03T02:43:42.927-04:00
Ano-nym,Joe Pharo,,,,On Beat,2019,DLTLLY,2019-08-14,https://www.youtube.com/watch?v=k_PFZFeAvqo,43139,k_PFZFeAvqo,Hamburg,2024-08-03T02:43:42.927-04:00
Mars B.,Tobi High,,,,Accapella,2019,DLTLLY,2019-08-10,https://www.youtube.com/watch?v=08a7zIL-Kq4,266666,08a7zIL-Kq4,Hamburg,2024-08-03T02:43:42.927-04:00
Nikiz,Fabiga,,,,On Beat,2019,DLTLLY,2019-08-09,https://www.youtube.com/watch?v=QuVClodstF8,30223,QuVClodstF8,Hamburg,2024-08-03T02:43:42.927-04:00
Merlin,Khacoby,,,,Accapella,2019,DLTLLY,2019-08-04,https://www.youtube.com/watch?v=yJyAb9r0ntI,127883,yJyAb9r0ntI,Hamburg,2024-08-03T02:43:42.928-04:00
Aris,Julo,,,,Accapella,2019,DLTLLY,2019-08-02,https://www.youtube.com/watch?v=h51TEe9214k,24383,h51TEe9214k,Hamburg,2024-08-03T02:43:42.928-04:00
Mighty Mo,Hansen,,,,Accapella,2014,DLTLLY,2019-07-29,https://www.youtube.com/watch?v=Y5U4LUK-82o,179967,Y5U4LUK-82o,EOW-Tour,2024-08-03T02:43:42.928-04:00
Joseph Steinschleuder,Falk,,,,Accapella,2019,DLTLLY,2019-07-26,https://www.youtube.com/watch?v=7gndCUN-t1A,119165,7gndCUN-t1A,Hamburg,2024-08-03T02:43:42.928-04:00
Cashus K + Mac Horn,MC Geuner + Natif,,,,Accapella,2019,DLTLLY,2019-07-25,https://www.youtube.com/watch?v=2EgAMk2CWIo,40771,2EgAMk2CWIo,Hamburg,2024-08-03T02:43:42.928-04:00
RenetiXX,Shizu,,,,Accapella,2019,DLTLLY,2019-07-20,https://www.youtube.com/watch?v=49jN1g_l4sw,33686,49jN1g_l4sw,Hamburg,2024-08-03T02:43:42.928-04:00
DXXDSTXCK,TableddnTimmy,,,,Accapella,2019,DLTLLY,2019-07-20,https://www.youtube.com/watch?v=6gf6DGRGPco,49715,6gf6DGRGPco,Hamburg,2024-08-03T02:43:42.928-04:00
Bong Teggy,Mikesh,,,,Accapella,2019,DLTLLY,2019-07-09,https://www.youtube.com/watch?v=iytAxUC689k,643423,iytAxUC689k,MAYhem #4,2024-08-03T02:43:42.928-04:00
DLTLLY+D&DL   Ortcutt,Steel,,,,Accapella,2019,DUDL,2019-07-05,https://www.youtube.com/watch?v=CPwOU-cEeE0,16027,CPwOU-cEeE0,Runde1 Berlin,2024-08-03T02:43:42.928-04:00
JerMC,Robscure,,,,Accapella,2019,DLTLLY,2019-07-04,https://www.youtube.com/watch?v=jsa8A68JWHc,68540,jsa8A68JWHc,MAYhem4,2024-08-03T02:43:42.929-04:00
DLTLLY+D&DL   Phasenkind,Klö10,,,,Accapella,2019,DUDL,2019-07-03,https://www.youtube.com/watch?v=6tEH2aGB7_Y,17639,6tEH2aGB7_Y,Runde1 Berlin,2024-08-03T02:43:42.929-04:00
Sizyphos,Davie Jones,,,,Accapella,2019,DLTLLY,2019-06-29,https://www.youtube.com/watch?v=qv_Vf5YwFao,154612,qv_Vf5YwFao,MAYhem4,2024-08-03T02:43:42.929-04:00
DLTLLY+D&DL   Arbeitstitel,Hiding John,,,,Accapella,2019,DUDL,2019-06-26,https://www.youtube.com/watch?v=rWZkTI11c8Y,25884,rWZkTI11c8Y,Runde1 Berlin,2024-08-03T02:43:42.929-04:00
Fate,Craze,,,,Accapella,2019,DLTLLY,2019-06-23,https://www.youtube.com/watch?v=UiaCJXNCthY,45639,UiaCJXNCthY,MAYhem4,2024-08-03T02:43:42.929-04:00
DLTLLY+D&DL   Tollschock,Silence,,,,Accapella,2019,DUDL,2019-06-21,https://www.youtube.com/watch?v=zV3N2PCfxac,16643,zV3N2PCfxac,Runde1 Berlin,2024-08-03T02:43:42.929-04:00
DLTLLY+D&DL   Mazzikaner,K.O. Ray,,,,Accapella,2019,DUDL,2019-06-19,https://www.youtube.com/watch?v=sS6-j7wbm6o,14665,sS6-j7wbm6o,Runde1 Berlin,2024-08-03T02:43:42.929-04:00
Yarambo + Kato,Wolff + Joe Pharo,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-06-16,https://www.youtube.com/watch?v=a4WsKK9UKeU,129880,a4WsKK9UKeU,NRWeekend3,2024-08-03T02:43:42.929-04:00
DLTLLY+D&DL   Lucky Number,ZinZity,,,,Accapella,2019,DUDL,2019-06-14,https://www.youtube.com/watch?v=c0j-SjApuO0,95135,c0j-SjApuO0,Runde1 Berlin,2024-08-03T02:43:42.929-04:00
DLTLLY+D&DL   Paleiacci,Sikk Whalee,,,,Accapella,2019,DUDL,2019-06-12,https://www.youtube.com/watch?v=8mePOEi9G-4,15239,8mePOEi9G-4,Runde1 Berlin,2024-08-03T02:43:42.929-04:00
Duff,Lyrico,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-06-08,https://www.youtube.com/watch?v=4x-ouPt32k0,141783,4x-ouPt32k0,NRWeekend3,2024-08-03T02:43:42.930-04:00
N'antinein,Joseph Steinschleuder,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-06-02,https://www.youtube.com/watch?v=fK-LjuDqkGo,78637,fK-LjuDqkGo,NRWeekend3,2024-08-03T02:43:42.930-04:00
Ryko-J,Highdemann,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-05-31,https://www.youtube.com/watch?v=qUe3WkuFvUI,49354,qUe3WkuFvUI,NRWeekend3,2024-08-03T02:43:42.930-04:00
Indoor Stan,Kid Soldier,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-05-26,https://www.youtube.com/watch?v=bDd23OyQj8U,75741,bDd23OyQj8U,NRWeekend3,2024-08-03T02:43:42.930-04:00
Alice,Karma,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-05-19,https://www.youtube.com/watch?v=w-brgVQJxjo,75319,w-brgVQJxjo,NRWeekend3,2024-08-03T02:43:42.930-04:00
MC Geuner,Mave,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-05-17,https://www.youtube.com/watch?v=UDctKKtso3U,54897,UDctKKtso3U,NRWeekend3,2024-08-03T02:43:42.930-04:00
Pablo,Khacoby,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-05-12,https://www.youtube.com/watch?v=iJ5-bv361rw,49574,iJ5-bv361rw,NRWeekend3,2024-08-03T02:43:42.930-04:00
Proton,Vinci,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-05-05,https://www.youtube.com/watch?v=YtSL7gzo2x4,50146,YtSL7gzo2x4,NRWeekend3,2024-08-03T02:43:42.931-04:00
T-Jey,Papa TR,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-05-03,https://www.youtube.com/watch?v=c7keDhs479s,23600,c7keDhs479s,NRWeekend3,2024-08-03T02:43:42.931-04:00
T-Way + Burst,Cashus K + Mac Horn,NRWeekend 3,,,Accapella,2019,DLTLLY,2019-04-28,https://www.youtube.com/watch?v=LlgDB0N8P7k,33562,LlgDB0N8P7k,NRWeekend3,2024-08-03T02:43:42.931-04:00
Herr Kuchen,Tao,,,,Accapella,2019,DLTLLY,2019-04-21,https://www.youtube.com/watch?v=e0KjoxB51EI,92276,e0KjoxB51EI,Wiesbaden,2024-08-03T02:43:42.931-04:00
Julo,PrettyShittyJiggy,,,,Accapella,2019,DLTLLY,2019-04-14,https://www.youtube.com/watch?v=q2QSW6dxCxI,17432,q2QSW6dxCxI,Wiesbaden,2024-08-03T02:43:42.931-04:00
Nais,Ano-nym,,,,On Beat,2019,DLTLLY,2019-04-12,https://www.youtube.com/watch?v=Gt0tcF5aBhw,75458,Gt0tcF5aBhw,Tapefabrik,2024-08-03T02:43:42.931-04:00
Shortworth,Craze,,,,Accapella,2019,DLTLLY,2019-04-07,https://www.youtube.com/watch?v=_iIiMTUBDuo,37757,_iIiMTUBDuo,Wiesbaden,2024-08-03T02:43:42.931-04:00
Vyrus,Pablo,,,,On Beat,2019,DLTLLY,2019-04-05,https://www.youtube.com/watch?v=JRAeJtv2KAI,74024,JRAeJtv2KAI,Tapefabrik,2024-08-03T02:43:42.931-04:00
A-Ron,Mr. Whyte,,,,Accapella,2019,DLTLLY,2019-03-31,https://www.youtube.com/watch?v=KZC0Boi1V1A,20094,KZC0Boi1V1A,Wiesbaden,2024-08-03T02:43:42.931-04:00
Robscure,VT,,,Kassel,Accapella,2019,DLTLLY,2019-03-24,https://www.youtube.com/watch?v=suRzrcwwp10,51736,suRzrcwwp10,Kassel,2024-08-03T02:43:42.932-04:00
Aris,Fate,,,Kassel,Accapella,2019,DLTLLY,2019-03-17,https://www.youtube.com/watch?v=_hlEJQGceVI,24933,_hlEJQGceVI,Kassel,2024-08-03T02:43:42.932-04:00
Papi Schlauch,Joe Pharo,,,Kassel,Accapella,2019,DLTLLY,2019-03-10,https://www.youtube.com/watch?v=jlAGipbHY3o,98692,jlAGipbHY3o,Kassel,2024-08-03T02:43:42.932-04:00
Mars B.,Joseph Steinschleuder,,,Kassel,Accapella,2019,DLTLLY,2019-03-03,https://www.youtube.com/watch?v=52TG99ZhujQ,98049,52TG99ZhujQ,Kassel,2024-08-03T02:43:42.932-04:00
Julo,Senad,,,,Accapella,2019,DLTLLY,2019-03-01,https://www.youtube.com/watch?v=fzChU9ifmpM,16062,fzChU9ifmpM,CoEvent4,2024-08-03T02:43:42.932-04:00
Béla Garbage,Eddie Tude ,,,Berlin,Accapella,2019,DUDL,2019-02-27,https://www.youtube.com/watch?v=QKTtGKUnz-Q,7449,QKTtGKUnz-Q,-CoEvent,2024-08-03T02:43:42.932-04:00
Kid Soldier,Karma,,,Kassel,Accapella,2019,DLTLLY,2019-02-24,https://www.youtube.com/watch?v=FiNK7Ip2G7M,54398,FiNK7Ip2G7M,Kassel,2024-08-03T02:43:42.933-04:00
Lug Serious,Audienzz,,,,Accapella,2019,DLTLLY,2019-02-22,https://www.youtube.com/watch?v=Rj9OPzOXGEo,11386,Rj9OPzOXGEo,CoEvent4,2024-08-03T02:43:42.933-04:00
OstrichO,MC Rabiat,,,Berlin,Accapella,2019,DUDL,2019-02-20,https://www.youtube.com/watch?v=riW57gZu4wA,6465,riW57gZu4wA,-CoEvent,2024-08-03T02:43:42.933-04:00
Django,Craze,,,,Accapella,2019,DLTLLY,2019-02-17,https://www.youtube.com/watch?v=MbEatFFA6Ws,23983,MbEatFFA6Ws,CoEvent4,2024-08-03T02:43:42.933-04:00
SnakeHeadRhyme,Shizu,,,,Accapella,2019,DLTLLY,2019-02-10,https://www.youtube.com/watch?v=DRGeTbZNyVM,23724,DRGeTbZNyVM,CoEvent4,2024-08-03T02:43:42.934-04:00
Robscure,Mikesh,DISSember 3,Festsaal Kreuzberg,Berlin,Accapella,2019,DLTLLY,2019-02-03,https://www.youtube.com/watch?v=ZIt1ck2SkpY,364074,ZIt1ck2SkpY,DISSember #3,2024-08-03T02:43:42.934-04:00
Onkel Oktomusch + Die Zwetschke,Cris Kotzen + Ano-nym,DISSember 3,Festsaal Kreuzberg,Berlin,Accapella,2019,DLTLLY,2019-01-27,https://www.youtube.com/watch?v=oBCM0_x5BTw,360472,oBCM0_x5BTw,DISSember #3,2024-08-03T02:43:42.934-04:00
Yarambo,Nedal Nib,,,,Accapella,2019,DLTLLY,2019-01-18,https://www.youtube.com/watch?v=b9WiPNutmcs,433593,b9WiPNutmcs,🏆 TITLE-MATCH 🏆,2024-08-03T02:43:42.934-04:00
Brian Damage,Wolff,DISSember 3,Festsaal Kreuzberg,Berlin,Accapella,2019,DLTLLY,2019-01-13,https://www.youtube.com/watch?v=l1A7Frzc6Yc,422467,l1A7Frzc6Yc,DISSember #3,2024-08-03T02:43:42.934-04:00
JollyJay,Buddi,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-30,https://www.youtube.com/watch?v=g7CZ_KeNQBg,71909,g7CZ_KeNQBg,Dortmund,2024-08-03T02:43:42.934-04:00
Akanoo,MC Geuner,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-28,https://www.youtube.com/watch?v=9caXz-M8C-w,30421,9caXz-M8C-w,Dortmund,2024-08-03T02:43:42.934-04:00
Craze,Lug Serious,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-26,https://www.youtube.com/watch?v=d35ARcB-cRI,18214,d35ARcB-cRI,Dortmund,2024-08-03T02:43:42.934-04:00
Mr. Whyte,Bruda Tuck,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-23,https://www.youtube.com/watch?v=dB_h2U7U56Y,10908,dB_h2U7U56Y,Dortmund,2024-08-03T02:43:42.934-04:00
Joseph Steinschleuder,Vinci,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-23,https://www.youtube.com/watch?v=M36xibQ16Pw,123268,M36xibQ16Pw,Dortmund,2024-08-03T02:43:42.935-04:00
Django,Ryko-J,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-21,https://www.youtube.com/watch?v=L4-rMBVV-zE,22481,L4-rMBVV-zE,Dortmund,2024-08-03T02:43:42.935-04:00
T-Way,N'antinein,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-16,https://www.youtube.com/watch?v=Gu-rZ_etxcA,30209,Gu-rZ_etxcA,Dortmund,2024-08-03T02:43:42.935-04:00
Wandelbarz,Tao,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-14,https://www.youtube.com/watch?v=_cnUi80QTEA,20166,_cnUi80QTEA,Dortmund,2024-08-03T02:43:42.935-04:00
Henker,Highdemann,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-12,https://www.youtube.com/watch?v=KjXgHLwZ2Pg,21296,KjXgHLwZ2Pg,Dortmund,2024-08-03T02:43:42.935-04:00
Lyrico,Henrey,,Oma Doris,Dortmund,Accapella,2018,DLTLLY,2018-12-09,https://www.youtube.com/watch?v=DYsdE49UH84,49799,DYsdE49UH84,Dortmund,2024-08-03T02:43:42.935-04:00
Olio,Indoor Stan,,Naumanns,Leipzig,On Beat,2018,DLTLLY,2018-12-07,https://www.youtube.com/watch?v=KJBUkAShgN0,19051,KJBUkAShgN0,Leipzig,2024-08-03T02:43:42.935-04:00
A-Ron,Chinooka,,Alter Weinkeller,Dortmund,Accapella,2018,DLTLLY,2018-12-05,https://www.youtube.com/watch?v=nzLpekudhsA,12305,nzLpekudhsA,Dortmund,2024-08-03T02:43:42.935-04:00
Cris Kotzen,Mighty Mo,,,München,Accapella,2018,DLTLLY,2018-12-02,https://www.youtube.com/watch?v=WoRse1CULWQ,402190,WoRse1CULWQ,München BDAY # 5,2024-08-03T02:43:42.936-04:00
SnakeHeadRhyme,RenetiXX,,Naumanns,Leipzig,Accapella,2018,DLTLLY,2018-11-30,https://www.youtube.com/watch?v=b-nM1nsvYGo,22397,b-nM1nsvYGo,Leipzig,2024-08-03T02:43:42.936-04:00
Leonidas,Zeuge,,Alter Weinkeller,Dortmund,Accapella,2018,DLTLLY,2018-11-28,https://www.youtube.com/watch?v=doMfLOBrGH0,17215,doMfLOBrGH0,Dortmund,2024-08-03T02:43:42.936-04:00
Yarambo,Bong Teggy,,,,Accapella,2018,DLTLLY,2018-11-25,https://www.youtube.com/watch?v=X41Ie96tRCQ,248353,X41Ie96tRCQ,B.Day#5,2024-08-03T02:43:42.936-04:00
Der Stockinger,Skilla199,,Naumanns,Leipzig,On Beat,2018,DLTLLY,2018-11-23,https://www.youtube.com/watch?v=yun-riliTHU,28992,yun-riliTHU,Leipzig,2024-08-03T02:43:42.936-04:00
Pilz,Davie Jones,,,,Accapella,2018,DLTLLY,2018-11-18,https://www.youtube.com/watch?v=lk2jv_AamfU,164677,lk2jv_AamfU,B.Day#5,2024-08-03T02:43:42.936-04:00
Ringelnatz + DNA,Verz + Andi B.,Move 'n' Culture Festival,,Halle,Accapella,2018,DUDL,2018-11-14,https://www.youtube.com/watch?v=wTM1FhA1mww,9834,wTM1FhA1mww,Move &#39;n&#39; Culture Festival-CoEvent,2024-08-03T02:43:42.936-04:00
Kid Soldier,DXXDSTXCK,,Naumanns,Leipzig,Accapella,2018,DLTLLY,2018-11-12,https://www.youtube.com/watch?v=oIxlJcgrYdw,54701,oIxlJcgrYdw,Leipzig,2024-08-03T02:43:42.936-04:00
Ano-nym,Pueblo Escobar,,Naumanns,Leipzig,On Beat,2018,DLTLLY,2018-11-09,https://www.youtube.com/watch?v=1w7pZ_Bbd9k,78116,1w7pZ_Bbd9k,Leipzig,2024-08-03T02:43:42.937-04:00
Mikesh,Papi Schlauch,,,,Accapella,2018,DLTLLY,2018-11-04,https://www.youtube.com/watch?v=YkKG0MkHNXs,296338,YkKG0MkHNXs,BDay #5,2024-08-03T02:43:42.937-04:00
Plural,T-Jey,,Naumanns,Leipzig,Accapella,2018,DLTLLY,2018-11-02,https://www.youtube.com/watch?v=SnFk4SUScd4,16691,SnFk4SUScd4,Leipzig,2024-08-03T02:43:42.937-04:00
Gregg,Audienzz,Move 'n' Culture Festival,,Halle,Accapella,2018,DUDL,2018-10-31,https://www.youtube.com/watch?v=USUTGcYZFdk,3585,USUTGcYZFdk,Move &#39;n&#39; Culture Festival-CoEvent,2024-08-03T02:43:42.937-04:00
Robscure,Vyrus,,,,Accapella,2018,DLTLLY,2018-10-28,https://www.youtube.com/watch?v=Zn-y-VSA3u0,93223,Zn-y-VSA3u0,B.Day#5,2024-08-03T02:43:42.937-04:00
Mave,Kato,,,,Accapella,2018,DLTLLY,2018-10-26,https://www.youtube.com/watch?v=FJNKKo_PoJ0,27481,FJNKKo_PoJ0,Freestyle- HipHopKemp,2024-08-03T02:43:42.937-04:00
Josen,Dexta,Move 'n' Culture Festival,,Halle,Accapella,2018,DUDL,2018-10-24,https://www.youtube.com/watch?v=gmWKQ2I8wpU,3060,gmWKQ2I8wpU,Move &#39;n&#39; Culture Festival-CoEvent,2024-08-03T02:43:42.937-04:00
